SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-1490378 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1490810 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1490850 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1493623 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1494512 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1495560 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1496608 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1499697 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1499884 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1500585 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1501538 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1502395 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1502726 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-1505241 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1505245 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1505878 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1506351 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1506356 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1507180 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1507252 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1507287 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1507484 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1509696 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1510736 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1512161 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1512166 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1513057 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1513195 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1513767 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1514333 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1516757 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1517798 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1518399 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1519911 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1521796 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1521861 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1522918 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1526604 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1526616 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1526742 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1526787 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1526958 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1527768 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1529094 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1529908 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1531040 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1531480 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1532002 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1532157 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1534274 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1534906 0.00040004 -3.3977 0.9304 -4e-04 0.004759 balancing
1-1535384 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1536022 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1539869 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1541500 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1541618 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1541790 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1542555 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1543495 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1544653 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1544797 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1545252 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1546878 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1547022 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1548638 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1548677 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1549417 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1549863 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-1551047 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1553770 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1553811 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1554602 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1556003 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1556616 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1557338 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1557898 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1558414 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1558491 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1559101 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1560346 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1560404 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1560737 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1561731 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1562820 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1563545 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1564379 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1566448 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1566449 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1567570 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1569217 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1570220 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1570570 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1570871 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1571620 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1571887 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1573360 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1573728 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1574089 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1574300 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1574304 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1575641 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1575720 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-1575939 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1576259 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1576261 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1576295 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1577303 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1578197 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1578518 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1578586 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1579179 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1580061 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1580800 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1581950 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1582557 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1582560 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1584204 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1584506 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1584580 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1586304 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1586391 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1587916 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1589787 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1590252 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1590582 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1590661 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1591146 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1591874 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1591940 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1591943 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-1592512 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1593217 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1593425 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1593560 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1593571 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1595604 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1596059 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1596269 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1596940 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1597991 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1598483 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1598907 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1599077 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1600241 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1601164 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1601592 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1602562 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1603768 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1603829 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1604025 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1604633 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1605364 0.00040004 -3.3977 0.9304 -1e-04 0.004762 balancing
1-1605482 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1606812 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1608602 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1608638 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1608744 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1608834 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1608854 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1609003 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1610110 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1610152 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1610309 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1611175 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1611540 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1611626 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1612871 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1613025 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1615000 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1615461 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1616465 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1617889 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1619878 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1620680 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1622187 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1622637 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1622854 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-1623525 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1624700 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1625786 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1625929 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1626432 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1626497 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1626930 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1627340 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1628744 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1630478 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1630956 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1631149 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1632354 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1632419 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1632672 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1632899 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1635337 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1637562 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1637602 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1638064 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1638975 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1638998 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1639029 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1639853 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1640352 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1641081 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1641458 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1641854 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1643289 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1644539 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1645290 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1645779 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1645815 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1646949 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1647678 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1648180 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1649199 0.00030003 -3.5227 0.9776 -2e-04 0.004761 balancing
1-1649971 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1651761 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1654346 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1654357 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1655039 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1655718 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1656787 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1657647 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1658286 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1659793 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1660887 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1661592 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1662659 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1662720 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1663013 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1663153 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1664962 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1665471 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1668926 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1672330 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1673223 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1673627 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1673776 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1673806 0.00040004 -3.3977 0.9304 -1e-04 0.004761 balancing
1-1674471 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1676788 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1677001 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1679215 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1680004 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1680408 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1680874 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1681098 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1681780 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1681788 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1682120 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1682918 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1684069 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1685592 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1686572 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1687498 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1689584 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1689614 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1689639 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1690620 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1693560 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1694379 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1695229 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1695859 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1695994 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1696156 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1696931 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1696934 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1697508 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1697899 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1702028 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1702033 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1702061 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1702208 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1702740 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1703845 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1704764 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1705727 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1706919 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1706925 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1708268 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1709401 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1709529 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1711975 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1712694 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1714070 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1714657 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1715803 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1715820 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-1716384 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1719539 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1719619 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1721448 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1722052 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1722856 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1723885 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1724320 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1724730 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1726187 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1726190 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1726485 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-1730603 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1730835 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-1730836 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-1731006 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1731329 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1732217 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1732811 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1734646 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1734914 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1737136 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1739552 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-1742397 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1742401 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1743200 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1746937 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1748348 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1749340 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1750002 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1750065 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1751632 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1752111 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1752791 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1753967 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-1755314 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1755575 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1755645 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1755797 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1755806 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1756400 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1756529 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1757000 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1757250 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1757538 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1757586 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1759120 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1760479 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1764200 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1765158 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1765169 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1765403 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1768697 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1770311 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1773753 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-1774765 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1774772 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1774845 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1775274 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1775805 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1776178 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1776436 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1776461 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1776669 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1776890 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1777589 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1779281 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1781220 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1782162 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1782754 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1784722 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1786943 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1787959 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1788003 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1788446 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1788872 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1788917 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1790206 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1793051 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1795673 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
