SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-1540420 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1540476 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1540477 0 -1000 0.9981 0 0.00476 neutral
1-1540607 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1540621 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1540841 0 -1000 0.9981 0 0.00476 neutral
1-1540843 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1541024 0 -1000 0.9981 0 0.00476 neutral
1-1541041 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1541197 0 -1000 0.9981 0 0.00476 neutral
1-1541226 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1541650 0 -1000 0.9981 0 0.00476 neutral
1-1541765 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1542138 0.00030003 -3.5227 0.9776 0 0.00476 neutral
1-1542180 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1542276 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1542315 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1542542 0.00050005 -3.3008 0.8534 3e-04 0.004765 neutral
1-1542582 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1542726 0 -1000 0.9981 0 0.00476 neutral
1-1542754 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1543044 0 -1000 0.9981 0 0.00476 neutral
1-1543570 0.00030003 -3.5227 0.9776 0 0.00476 neutral
1-1544655 0 -1000 0.9981 0 0.00476 neutral
1-1545340 0 -1000 0.9981 0 0.00476 neutral
1-1545378 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1546288 0 -1000 0.9981 0 0.00476 neutral
1-1546494 0 -1000 0.9981 0 0.00476 neutral
1-1546754 0 -1000 0.9981 0 0.00476 neutral
1-1546758 0 -1000 0.9981 0 0.00476 neutral
1-1546879 0.00010001 -3.9999 0.9969 2e-04 0.004764 neutral
1-1547457 0 -1000 0.9981 0 0.00476 neutral
1-1547543 0 -1000 0.9981 0 0.00476 neutral
1-1548499 0 -1000 0.9981 0 0.00476 neutral
1-1548715 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-1549115 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1549140 0 -1000 0.9981 0 0.00476 neutral
1-1549189 0 -1000 0.9981 0 0.00476 neutral
1-1549221 0 -1000 0.9981 0 0.00476 neutral
1-1549259 0 -1000 0.9981 0 0.00476 neutral
1-1550340 0 -1000 0.9981 0 0.00476 neutral
1-1550395 0 -1000 0.9981 0 0.00476 neutral
1-1550415 0 -1000 0.9981 0 0.00476 neutral
1-1550819 0 -1000 0.9981 0 0.00476 neutral
1-1550889 0 -1000 0.9981 0 0.00476 neutral
1-1551051 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1551061 0 -1000 0.9981 0 0.00476 neutral
1-1551198 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-1552108 0 -1000 0.9981 0 0.00476 neutral
1-1553331 0 -1000 0.9981 0 0.00476 neutral
1-1553552 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1553841 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1554173 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1554729 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1554969 0 -1000 0.9981 0 0.00476 neutral
1-1555310 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1555390 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1555530 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1555535 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1555544 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1555665 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1555699 0 -1000 0.9981 0 0.00476 neutral
1-1555721 0 -1000 0.9981 0 0.00476 neutral
1-1555952 0 -1000 0.9981 0 0.00476 neutral
1-1556482 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1556504 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1556881 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-1556886 0 -1000 0.9981 0 0.00476 neutral
1-1556887 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1557497 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1557550 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1557573 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1557576 0 -1000 0.9981 0 0.00476 neutral
1-1557625 0 -1000 0.9981 0 0.00476 neutral
1-1557888 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1557889 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1557964 0 -1000 0.9981 0 0.00476 neutral
1-1557978 0 -1000 0.9981 0 0.00476 neutral
1-1557986 0.00040004 -3.3977 0.9304 3e-04 0.004764 neutral
1-1558057 0 -1000 0.9981 0 0.00476 neutral
1-1558089 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1558147 0 -1000 0.9981 0 0.00476 neutral
1-1558504 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1559141 0 -1000 0.9981 0 0.00476 neutral
1-1559142 0 -1000 0.9981 0 0.00476 neutral
1-1559818 0.00040004 -3.3977 0.9304 1e-04 0.004762 neutral
1-1559862 0 -1000 0.9981 0 0.00476 neutral
1-1560358 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1560387 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1560739 0 -1000 0.9981 0 0.00476 neutral
1-1561061 0 -1000 0.9981 0 0.00476 neutral
1-1561691 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1561736 0 -1000 0.9981 0 0.00476 neutral
1-1562011 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1562033 0 -1000 0.9981 0 0.00476 neutral
1-1562073 0 -1000 0.9981 0 0.00476 neutral
1-1562213 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1562356 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1562600 0 -1000 0.9981 0 0.00476 neutral
1-1563209 0 -1000 0.9981 0 0.00476 neutral
1-1563221 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1563983 0 -1000 0.9981 0 0.00476 neutral
1-1563985 0 -1000 0.9981 0 0.00476 neutral
1-1563988 0 -1000 0.9981 0 0.00476 neutral
1-1564290 0.00010001 -3.9999 0.9969 2e-04 0.004763 neutral
1-1564306 0 -1000 0.9981 0 0.00476 neutral
1-1564381 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1564442 0 -1000 0.9981 0 0.00476 neutral
1-1564871 0.00020002 -3.6988 0.9926 3e-04 0.004763 neutral
1-1564906 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1565258 0 -1000 0.9981 0 0.00476 neutral
1-1565547 0 -1000 0.9981 0 0.00476 neutral
1-1565894 0 -1000 0.9981 0 0.00476 neutral
1-1566486 0 -1000 0.9981 0 0.00476 neutral
1-1566532 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1566591 0 -1000 0.9981 0 0.00476 neutral
1-1566598 0 -1000 0.9981 0 0.00476 neutral
1-1567147 0 -1000 0.9981 0 0.00476 neutral
1-1567553 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1567998 0.00040004 -3.3977 0.9304 0 0.004761 neutral
1-1568262 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1568709 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1568853 0 -1000 0.9981 0 0.00476 neutral
1-1569392 0 -1000 0.9981 0 0.00476 neutral
1-1569459 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1569583 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1570184 0 -1000 0.9981 0 0.00476 neutral
1-1570199 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1570210 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1570986 0 -1000 0.9981 0 0.00476 neutral
1-1571090 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1571898 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-1571930 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1571933 0.00040004 -3.3977 0.9304 2e-04 0.004762 neutral
1-1572165 0.00030003 -3.5227 0.9776 2e-04 0.004762 neutral
1-1572365 0 -1000 0.9981 0 0.00476 neutral
1-1572371 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1572440 0 -1000 0.9981 0 0.00476 neutral
1-1572452 0 -1000 0.9981 0 0.00476 neutral
1-1572496 0 -1000 0.9981 0 0.00476 neutral
1-1573516 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1573870 0 -1000 0.9981 0 0.00476 neutral
1-1573910 0 -1000 0.9981 0 0.00476 neutral
1-1573983 0 -1000 0.9981 0 0.00476 neutral
1-1574022 0 -1000 0.9981 0 0.00476 neutral
1-1574066 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1574126 0 -1000 0.9981 0 0.00476 neutral
1-1574174 0 -1000 0.9981 0 0.00476 neutral
1-1574272 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1574331 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1575132 0 -1000 0.9981 0 0.00476 neutral
1-1575576 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1575687 0 -1000 0.9981 0 0.00476 neutral
1-1575804 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1575805 0 -1000 0.9981 0 0.00476 neutral
1-1575809 0 -1000 0.9981 0 0.00476 neutral
1-1576225 0 -1000 0.9981 0 0.00476 neutral
1-1576257 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-1576260 0 -1000 0.9981 0 0.00476 neutral
1-1576509 0.00020002 -3.6988 0.9926 3e-04 0.004764 neutral
1-1576639 0 -1000 0.9981 0 0.00476 neutral
1-1577293 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1577474 0 -1000 0.9981 0 0.00476 neutral
1-1577684 0 -1000 0.9981 0 0.00476 neutral
1-1578554 0 -1000 0.9981 0 0.00476 neutral
1-1579171 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1579209 0 -1000 0.9981 0 0.00476 neutral
1-1579473 0 -1000 0.9981 0 0.00476 neutral
1-1579620 0 -1000 0.9981 0 0.00476 neutral
1-1579803 0 -1000 0.9981 0 0.00476 neutral
1-1579804 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-1579805 0.00060006 -3.2215 0.7696 6e-04 0.004769 neutral
1-1580060 0 -1000 0.9981 0 0.00476 neutral
1-1580105 0 -1000 0.9981 0 0.00476 neutral
1-1580342 0 -1000 0.9981 0 0.00476 neutral
1-1580801 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1580916 0 -1000 0.9981 0 0.00476 neutral
1-1581317 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1581388 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1581595 0 -1000 0.9981 0 0.00476 neutral
1-1581931 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1582426 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1582546 0 -1000 0.9981 0 0.00476 neutral
1-1582669 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1582874 0 -1000 0.9981 0 0.00476 neutral
1-1582880 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1583135 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1583497 0 -1000 0.9981 0 0.00476 neutral
1-1583675 0 -1000 0.9981 0 0.00476 neutral
1-1583911 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-1584202 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1586383 0.00030003 -3.5227 0.9776 5e-04 0.004768 neutral
1-1586833 0 -1000 0.9981 0 0.00476 neutral
1-1587001 0 -1000 0.9981 0 0.00476 neutral
1-1587149 0 -1000 0.9981 0 0.00476 neutral
1-1587151 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1587222 0 -1000 0.9981 0 0.00476 neutral
1-1587353 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-1587552 0 -1000 0.9981 0 0.00476 neutral
1-1587591 0.00010001 -3.9999 0.9969 2e-04 0.004763 neutral
1-1588027 0 -1000 0.9981 0 0.00476 neutral
1-1588078 0 -1000 0.9981 0 0.00476 neutral
1-1588160 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1588174 0 -1000 0.9981 0 0.00476 neutral
1-1588699 0 -1000 0.9981 0 0.00476 neutral
1-1589306 0 -1000 0.9981 0 0.00476 neutral
1-1589410 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1589488 0 -1000 0.9981 0 0.00476 neutral
1-1590601 0 -1000 0.9981 0 0.00476 neutral
1-1591162 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1591170 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1591196 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1591197 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1591314 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1591371 0 -1000 0.9981 0 0.00476 neutral
1-1591508 0 -1000 0.9981 0 0.00476 neutral
1-1591517 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1591793 0 -1000 0.9981 0 0.00476 neutral
1-1591916 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1591961 0 -1000 0.9981 0 0.00476 neutral
1-1592220 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1592265 0 -1000 0.9981 0 0.00476 neutral
1-1592534 0 -1000 0.9981 0 0.00476 neutral
1-1592671 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1592674 0 -1000 0.9981 0 0.00476 neutral
1-1592690 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1592953 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1592969 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1593563 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1593575 0 -1000 0.9981 0 0.00476 neutral
1-1593628 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1593795 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1595208 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1595374 0 -1000 0.9981 0 0.00476 neutral
1-1595603 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1596030 0 -1000 0.9981 0 0.00476 neutral
1-1596057 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1596236 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1596313 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1596328 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1596718 0 -1000 0.9981 0 0.00476 neutral
1-1596892 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1596960 0 -1000 0.9981 0 0.00476 neutral
1-1596980 0 -1000 0.9981 0 0.00476 neutral
1-1597262 0 -1000 0.9981 0 0.00476 neutral
1-1597887 0 -1000 0.9981 0 0.00476 neutral
1-1598172 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1598265 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1598472 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-1598686 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1598842 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1599071 0 -1000 0.9981 0 0.00476 neutral
1-1599102 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1599147 0 -1000 0.9981 0 0.00476 neutral
1-1599167 0 -1000 0.9981 0 0.00476 neutral
1-1599492 0 -1000 0.9981 0 0.00476 neutral
1-1599737 0 -1000 0.9981 0 0.00476 neutral
1-1600233 0.00020002 -3.6988 0.9926 0 0.004762 neutral
1-1600242 0 -1000 0.9981 0 0.00476 neutral
1-1600244 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1600381 0 -1000 0.9981 0 0.00476 neutral
1-1600672 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1600690 0 -1000 0.9981 0 0.00476 neutral
1-1601441 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1601481 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1601491 0.00030003 -3.5227 0.9776 3e-04 0.004763 neutral
1-1601530 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1601539 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1601755 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1601806 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1602013 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1602069 0 -1000 0.9981 0 0.00476 neutral
1-1602442 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1602450 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1602501 0 -1000 0.9981 0 0.00476 neutral
1-1602585 0 -1000 0.9981 0 0.00476 neutral
1-1603057 0 -1000 0.9981 0 0.00476 neutral
1-1603065 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1603305 0 -1000 0.9981 0 0.00476 neutral
1-1603449 0 -1000 0.9981 0 0.00476 neutral
1-1603499 0 -1000 0.9981 0 0.00476 neutral
1-1603641 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1603748 0 -1000 0.9981 0 0.00476 neutral
1-1603856 0 -1000 0.9981 0 0.00476 neutral
1-1603869 0 -1000 0.9981 0 0.00476 neutral
1-1604426 0 -1000 0.9981 0 0.00476 neutral
1-1604790 0 -1000 0.9981 0 0.00476 neutral
1-1605274 0.00030003 -3.5227 0.9776 1e-04 0.004762 neutral
1-1605288 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1605499 0 -1000 0.9981 0 0.00476 neutral
1-1605500 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1605529 0 -1000 0.9981 0 0.00476 neutral
1-1605871 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-1605888 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-1605893 0 -1000 0.9981 0 0.00476 neutral
1-1605940 0 -1000 0.9981 0 0.00476 neutral
1-1606153 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1607016 0 -1000 0.9981 0 0.00476 neutral
1-1607142 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1607980 0 -1000 0.9981 0 0.00476 neutral
1-1608153 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1608209 0 -1000 0.9981 0 0.00476 neutral
1-1608211 0 -1000 0.9981 0 0.00476 neutral
1-1608251 0 -1000 0.9981 0 0.00476 neutral
1-1608582 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1608712 0 -1000 0.9981 0 0.00476 neutral
1-1608871 0 -1000 0.9981 0 0.00476 neutral
1-1608885 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1608894 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1609041 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1609254 0 -1000 0.9981 0 0.00476 neutral
1-1609257 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1609554 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1609588 0 -1000 0.9981 0 0.00476 neutral
1-1609611 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1609936 0 -1000 0.9981 0 0.00476 neutral
1-1609937 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1610127 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1610183 0 -1000 0.9981 0 0.00476 neutral
1-1610187 0 -1000 0.9981 0 0.00476 neutral
1-1610477 0 -1000 0.9981 0 0.00476 neutral
1-1610526 0 -1000 0.9981 0 0.00476 neutral
1-1610937 0 -1000 0.9981 0 0.00476 neutral
1-1611013 0.00020002 -3.6988 0.9926 2e-04 0.004764 neutral
1-1611383 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1611450 0 -1000 0.9981 0 0.00476 neutral
1-1612294 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1612303 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1612313 0 -1000 0.9981 0 0.00476 neutral
1-1612325 0 -1000 0.9981 0 0.00476 neutral
1-1612620 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1612636 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1612854 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1612872 0 -1000 0.9981 0 0.00476 neutral
1-1612876 0 -1000 0.9981 0 0.00476 neutral
1-1613450 0.00030003 -3.5227 0.9776 3e-04 0.004763 neutral
1-1613850 0.00020002 -3.6988 0.9926 3e-04 0.004763 neutral
1-1614309 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1614326 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1614700 0 -1000 0.9981 0 0.00476 neutral
1-1614969 0 -1000 0.9981 0 0.00476 neutral
1-1615016 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1615369 0 -1000 0.9981 0 0.00476 neutral
1-1615423 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-1616075 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-1616414 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1616547 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1617832 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1617929 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1618681 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1619003 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1619060 0 -1000 0.9981 0 0.00476 neutral
1-1619422 0 -1000 0.9981 0 0.00476 neutral
1-1619596 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1619675 0 -1000 0.9981 0 0.00476 neutral
1-1619927 0 -1000 0.9981 0 0.00476 neutral
1-1619953 0.00040004 -3.3977 0.9304 0 0.00476 neutral
1-1620022 0 -1000 0.9981 0 0.00476 neutral
1-1620099 0.00030003 -3.5227 0.9776 5e-04 0.004765 neutral
1-1620231 0 -1000 0.9981 0 0.00476 neutral
1-1620871 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1621061 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1621208 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1621459 0.00030003 -3.5227 0.9776 1e-04 0.004762 neutral
1-1621554 0 -1000 0.9981 0 0.00476 neutral
1-1621831 0.00030003 -3.5227 0.9776 2e-04 0.004763 neutral
1-1621843 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1622370 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1622375 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1622425 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1622633 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1622636 0 -1000 0.9981 0 0.00476 neutral
1-1622676 0 -1000 0.9981 0 0.00476 neutral
1-1622710 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-1622726 0 -1000 0.9981 0 0.00476 neutral
1-1623557 0 -1000 0.9981 0 0.00476 neutral
1-1623621 0 -1000 0.9981 0 0.00476 neutral
1-1623727 0 -1000 0.9981 0 0.00476 neutral
1-1623756 0 -1000 0.9981 0 0.00476 neutral
1-1623868 0 -1000 0.9981 0 0.00476 neutral
1-1624005 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1624619 0 -1000 0.9981 0 0.00476 neutral
1-1624717 0 -1000 0.9981 0 0.00476 neutral
1-1624738 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-1624740 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1624747 0 -1000 0.9981 0 0.00476 neutral
1-1624759 0 -1000 0.9981 0 0.00476 neutral
1-1625342 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-1625356 0 -1000 0.9981 0 0.00476 neutral
1-1625489 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1625596 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1625647 0 -1000 0.9981 0 0.00476 neutral
1-1625780 0 -1000 0.9981 0 0.00476 neutral
1-1625781 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1625825 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-1625850 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1626085 0 -1000 0.9981 0 0.00476 neutral
1-1626105 0 -1000 0.9981 0 0.00476 neutral
1-1626110 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1626274 0 -1000 0.9981 0 0.00476 neutral
1-1626478 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1626479 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1626481 0 -1000 0.9981 0 0.00476 neutral
1-1626859 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-1626889 0 -1000 0.9981 0 0.00476 neutral
1-1627939 0 -1000 0.9981 0 0.00476 neutral
1-1627964 0 -1000 0.9981 0 0.00476 neutral
1-1627993 0 -1000 0.9981 0 0.00476 neutral
1-1628038 0 -1000 0.9981 0 0.00476 neutral
1-1628432 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1628761 0 -1000 0.9981 0 0.00476 neutral
1-1629567 0 -1000 0.9981 0 0.00476 neutral
1-1629579 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1629580 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1630462 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1630500 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1630568 0 -1000 0.9981 0 0.00476 neutral
1-1630833 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1630854 0 -1000 0.9981 0 0.00476 neutral
1-1631004 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-1631035 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1631597 0.00030003 -3.5227 0.9776 2e-04 0.004762 neutral
1-1632223 0 -1000 0.9981 0 0.00476 neutral
1-1632230 0 -1000 0.9981 0 0.00476 neutral
1-1632235 0 -1000 0.9981 0 0.00476 neutral
1-1632290 0 -1000 0.9981 0 0.00476 neutral
1-1632295 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1632403 0 -1000 0.9981 0 0.00476 neutral
1-1632935 0 -1000 0.9981 0 0.00476 neutral
1-1632995 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1634481 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1634508 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1634806 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-1634848 0 -1000 0.9981 0 0.00476 neutral
1-1634850 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-1634851 0 -1000 0.9981 0 0.00476 neutral
1-1634983 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-1635129 0 -1000 0.9981 0 0.00476 neutral
1-1635141 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-1635163 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
